method,AA_mean,AA_std,AF_mean,AF_std,BWT_mean,BWT_std,FWT_mean,FWT_std,replay_budget_mean,replay_budget_std,efficiency
DIFE_only,0.7898999999999999,0.007041306696913573,0.15841666666666668,0.007058043087302763,-0.15841666666666668,0.007058043087302763,0.12449999999999999,0.0023913908087136292,11376.0,0.0,0.0
DIFE_MV,0.7778999999999999,0.009759439874637508,0.16066666666666665,0.009640049561882722,-0.16066666666666665,0.009640049561882722,0.11275,0.013966850635224352,11376.0,0.0,0.0
