method,AA_mean,AA_std,AF_mean,AF_std,BWT_mean,BWT_std,FWT_mean,FWT_std,replay_budget_mean,replay_budget_std,efficiency
DIFE_only,0.78706,0.0070672767032287625,0.16002500000000003,0.0062915618092807485,-0.16002500000000003,0.0062915618092807485,0.124125,0.0032005858838656358,11376.0,0.0,0.0
DIFE_MV,0.79164,0.006486478243238025,0.15267499999999998,0.008979003285443194,-0.15267499999999998,0.008979003285443194,0.12845,0.007410971596221373,11376.0,0.0,0.0
