method,AA_mean,AA_std,AF_mean,AF_std,BWT_mean,BWT_std,FWT_mean,FWT_std,replay_budget_mean,replay_budget_std,efficiency
DIFE_only,0.8306999999999999,0.0,0.10512500000000002,0.0,-0.10512500000000002,0.0,0.14037499999999997,0.0,36024.0,0.0,0.0
