method,AA_mean,AA_std,AF_mean,AF_std,BWT_mean,BWT_std,FWT_mean,FWT_std,replay_budget_mean,replay_budget_std,efficiency
DIFE_only,0.7582666666666666,0.014837864476474406,0.19595833333333332,0.015481956343505883,-0.19595833333333332,0.015481956343505883,0.11533333333333333,0.0018266925180652417,5688.0,0.0,0.0
DIFE_MV,0.7369666666666667,0.01035127474704878,0.2167083333333333,0.014309209350003311,-0.2167083333333333,0.014309209350003311,0.09975,0.00567156650905784,5688.0,0.0,0.0
