method,AA_mean,AA_std,AF_mean,AF_std,BWT_mean,BWT_std,FWT_mean,FWT_std,replay_budget_mean,replay_budget_std,efficiency
DIFE_only,0.8205499999999998,0.00616704953766381,0.11424999999999996,0.004654466940477726,-0.11424999999999996,0.004654466940477726,0.12546875,0.005309466045423039,23700.0,0.0,0.0
DIFE_MV,0.8192999999999999,0.005221589796221033,0.11012499999999997,0.005702247363978525,-0.11012499999999997,0.005702247363978525,0.1333125,0.0023057333432120928,23700.0,0.0,0.0
